n1,n_id,g1,g2,g3,g4,g5,g6,l1,l2,l3,l4,ppm
11,33,4.363636,1.636364,0.468565,0.511721,0.565189,0.629792,0.496575,0.48559,0.468565,0.521708,-658.798234523539
11,33,4.363636,1.636364,0.468565,0.511721,0.565189,0.629792,0.530676,0.645416,0.468565,0.574852,-658.438176835796
11,33,4.363636,1.636364,0.468565,0.511721,0.565189,0.629792,0.535388,0.696323,0.468565,0.574852,-646.626527655882
11,33,4.363636,1.636364,0.468565,0.511721,0.565189,0.629792,0.502589,0.677829,0.468565,0.574852,-648.637170342549
11,34,4.363636,1.636364,0.468565,0.531977,0.574852,0.642897,0.564776,0.734819,0.468565,0.627995,-658.11617887866
11,34,4.363636,1.636364,0.468565,0.531977,0.574852,0.642897,0.498413,0.68143,0.468565,0.574852,-636.879774958918
11,34,4.363636,1.636364,0.468565,0.531977,0.574852,0.642897,0.478396,0.558558,0.468565,0.521708,-648.671604202309
11,34,4.363636,1.636364,0.468565,0.531977,0.574852,0.642897,0.498413,0.700419,0.468565,0.627995,-641.774595614839
11,34,4.363636,1.636364,0.468565,0.531977,0.574852,0.642897,0.656687,0.628303,0.468565,0.574852,-656.659115026284
11,34,4.363636,1.636364,0.468565,0.531977,0.574852,0.642897,0.478396,0.521332,0.468565,0.521708,-648.672144133084
11,34,4.363636,1.636364,0.468565,0.531977,0.574852,0.642897,0.498413,0.713167,0.468565,0.627995,-641.774352896763
11,34,4.363636,1.636364,0.468565,0.531977,0.574852,0.642897,0.564776,0.724007,0.468565,0.627995,-658.116197315819
11,34,4.363636,1.636364,0.468565,0.531977,0.574852,0.642897,0.478396,0.632274,0.468565,0.521708,-649.037346551614
11,34,4.363636,1.636364,0.468565,0.531977,0.574852,0.642897,0.656687,0.566205,0.468565,0.574852,-656.620533602641
11,34,4.363636,1.636364,0.468565,0.531977,0.574852,0.642897,0.478396,0.611354,0.468565,0.521708,-649.037610115739
11,35,4.181818,1.818182,0.468565,0.584212,0.584514,0.667914,0.523745,0.668822,0.468565,0.574852,-647.386074111596
11,35,4.181818,1.818182,0.468565,0.584212,0.584514,0.667914,0.58334,0.721174,0.468565,0.627995,-647.039290825703
11,35,4.181818,1.818182,0.468565,0.584212,0.584514,0.667914,0.710305,0.61473,0.468565,0.574852,-655.607215389365
11,35,4.181818,1.818182,0.468565,0.584212,0.584514,0.667914,0.541492,0.650283,0.468565,0.574852,-648.435757996959
11,35,4.181818,1.818182,0.468565,0.584212,0.584514,0.667914,0.498413,0.69296,0.468565,0.627995,-640.513440215395
11,35,4.181818,1.818182,0.468565,0.584212,0.584514,0.667914,0.541492,0.650283,0.468565,0.574852,-648.435784539302
11,35,4.181818,1.818182,0.468565,0.584212,0.584514,0.667914,0.710305,0.61473,0.468565,0.574852,-655.606999668374
11,35,4.181818,1.818182,0.468565,0.584212,0.584514,0.667914,0.523745,0.668822,0.468565,0.574852,-647.386468029514
11,35,4.181818,1.818182,0.468565,0.584212,0.584514,0.667914,0.703218,0.737215,0.468565,0.627995,-658.664178954442
11,35,4.181818,1.818182,0.468565,0.584212,0.584514,0.667914,0.703218,0.737215,0.468565,0.627995,-658.664007963996
11,35,4.181818,1.818182,0.468565,0.584212,0.584514,0.667914,0.387055,0.590819,0.468565,0.468565,-639.898889942197
12,1,4,2,0.468565,0.500212,0.565189,0.50772,0.50021,0.464971,0.468565,0.565189,-656.115133072971
12,1,4,2,0.468565,0.500212,0.565189,0.50772,0.50021,0.464971,0.468565,0.565189,-656.114531135321
12,1,4,2,0.468565,0.500212,0.565189,0.50772,0.50021,0.464971,0.468565,0.565189,-656.115117496066
12,1,4,2,0.468565,0.500212,0.565189,0.50772,0.500213,0.532907,0.468565,0.565189,-656.123907035822
12,1,4,2,0.468565,0.500212,0.565189,0.50772,0.500214,0.527796,0.468565,0.565189,-656.120005967915
12,1,4,2,0.468565,0.500212,0.565189,0.50772,0.500209,0.505206,0.468565,0.565189,-656.12053751912
12,1,4,2,0.468565,0.500212,0.565189,0.50772,0.500209,0.505206,0.468565,0.565189,-656.121179859907
12,1,4,2,0.468565,0.500212,0.565189,0.50772,0.500214,0.527796,0.468565,0.565189,-656.120550282123
12,1,4,2,0.468565,0.500212,0.565189,0.50772,0.500213,0.532907,0.468565,0.565189,-656.124396653866
12,1,4,2,0.468565,0.500212,0.565189,0.50772,0.500214,0.527796,0.468565,0.565189,-656.120743691281
12,1,4,2,0.468565,0.500212,0.565189,0.50772,0.500209,0.505206,0.468565,0.565189,-656.120809466989
12,1,4,2,0.468565,0.500212,0.565189,0.50772,0.500213,0.532907,0.468565,0.565189,-656.12348095287
12,2,4.166667,1.833333,0.468565,0.539784,0.573241,0.536846,0.559087,0.651253,0.468565,0.613502,-646.190954213436
12,2,4.166667,1.833333,0.468565,0.539784,0.573241,0.536846,0.50643,0.581749,0.468565,0.565189,-646.510284596416
12,2,4.166667,1.833333,0.468565,0.539784,0.573241,0.536846,0.575971,0.522411,0.468565,0.613502,-656.299437451662
12,2,4.166667,1.833333,0.468565,0.539784,0.573241,0.536846,0.59191,0.522541,0.468565,0.565189,-659.082442276518
12,2,4.166667,1.833333,0.468565,0.539784,0.573241,0.536846,0.432845,0.428075,0.468565,0.516877,-648.691864059464
12,2,4.166667,1.833333,0.468565,0.539784,0.573241,0.536846,0.560069,0.543141,0.468565,0.565189,-655.950823278898
12,2,4.166667,1.833333,0.468565,0.539784,0.573241,0.536846,0.454915,0.353666,0.468565,0.516877,-657.890690253756
12,2,4.166667,1.833333,0.468565,0.539784,0.573241,0.536846,0.519851,0.601692,0.468565,0.565189,-657.20974145717
12,2,4.166667,1.833333,0.468565,0.539784,0.573241,0.536846,0.594078,0.549894,0.468565,0.565189,-658.129955135529
12,2,4.166667,1.833333,0.468565,0.539784,0.573241,0.536846,0.583473,0.581225,0.468565,0.613502,-658.086196569092
12,2,4.166667,1.833333,0.468565,0.539784,0.573241,0.536846,0.61351,0.599905,0.468565,0.613502,-656.113932891436
12,2,4.166667,1.833333,0.468565,0.539784,0.573241,0.536846,0.485276,0.506597,0.468565,0.565189,-647.135282024137
12,3,4.333333,1.666667,0.468565,0.493748,0.565189,0.537523,0.472952,0.610277,0.468565,0.565189,-637.06269221158
12,3,4.333333,1.666667,0.468565,0.493748,0.565189,0.537523,0.48236,0.5239,0.468565,0.565189,-647.510699769453
12,3,4.333333,1.666667,0.468565,0.493748,0.565189,0.537523,0.482363,0.549866,0.468565,0.565189,-647.510198134368
12,3,4.333333,1.666667,0.468565,0.493748,0.565189,0.537523,0.480706,0.571153,0.468565,0.565189,-658.733212740409
12,3,4.333333,1.666667,0.468565,0.493748,0.565189,0.537523,0.503907,0.569114,0.468565,0.565189,-647.08526530211
12,3,4.333333,1.666667,0.468565,0.493748,0.565189,0.537523,0.503905,0.567167,0.468565,0.565189,-647.084967970868
12,3,4.333333,1.666667,0.468565,0.493748,0.565189,0.537523,0.497358,0.402409,0.468565,0.565189,-658.421891892863
12,3,4.333333,1.666667,0.468565,0.493748,0.565189,0.537523,0.497354,0.463799,0.468565,0.565189,-658.421605106862
12,3,4.333333,1.666667,0.468565,0.493748,0.565189,0.537523,0.461386,0.596933,0.468565,0.565189,-649.276496678225
12,3,4.333333,1.666667,0.468565,0.493748,0.565189,0.537523,0.540651,0.579733,0.468565,0.565189,-655.913116668967
12,3,4.333333,1.666667,0.468565,0.493748,0.565189,0.537523,0.540649,0.537192,0.468565,0.565189,-655.912828963684
12,3,4.333333,1.666667,0.468565,0.493748,0.565189,0.537523,0.461384,0.478737,0.468565,0.565189,-649.27532177278
12,4,4.333333,1.666667,0.468565,0.53636,0.573241,0.572396,0.537741,0.67864,0.468565,0.613502,-636.798944062485
12,4,4.333333,1.666667,0.468565,0.53636,0.573241,0.572396,0.529809,0.586617,0.468565,0.565189,-648.196681334332
12,4,4.333333,1.666667,0.468565,0.53636,0.573241,0.572396,0.529805,0.510711,0.468565,0.565189,-648.196846277927
12,4,4.333333,1.666667,0.468565,0.53636,0.573241,0.572396,0.567657,0.618761,0.468565,0.613502,-656.226527056525
12,4,4.333333,1.666667,0.468565,0.53636,0.573241,0.572396,0.513005,0.600045,0.468565,0.565189,-647.38796552872
12,4,4.333333,1.666667,0.468565,0.53636,0.573241,0.572396,0.51301,0.575388,0.468565,0.565189,-647.387865635331
12,4,4.333333,1.666667,0.468565,0.53636,0.573241,0.572396,0.485561,0.500214,0.468565,0.565189,-657.097449024614
12,4,4.333333,1.666667,0.468565,0.53636,0.573241,0.572396,0.48556,0.576417,0.468565,0.565189,-657.096887050809
12,4,4.333333,1.666667,0.468565,0.53636,0.573241,0.572396,0.459415,0.550181,0.468565,0.516877,-647.545190047538
12,4,4.333333,1.666667,0.468565,0.53636,0.573241,0.572396,0.67767,0.628461,0.468565,0.613502,-657.809930439954
12,4,4.333333,1.666667,0.468565,0.53636,0.573241,0.572396,0.677676,0.517603,0.468565,0.613502,-657.809741221216
12,4,4.333333,1.666667,0.468565,0.53636,0.573241,0.572396,0.459416,0.525718,0.468565,0.516877,-647.545327788604
12,5,4.333333,1.666667,0.468565,0.562133,0.581293,0.60106,0.567275,0.666551,0.468565,0.613502,-648.210803822301
12,5,4.333333,1.666667,0.468565,0.562133,0.581293,0.60106,0.565029,0.691304,0.468565,0.613502,-646.398314414345
12,5,4.333333,1.666667,0.468565,0.562133,0.581293,0.60106,0.567274,0.663013,0.468565,0.613502,-648.210990617961
12,5,4.333333,1.666667,0.468565,0.562133,0.581293,0.60106,0.565021,0.668053,0.468565,0.613502,-646.39911483567
12,5,4.333333,1.666667,0.468565,0.562133,0.581293,0.60106,0.4395,0.48249,0.468565,0.516877,-649.192197012708
12,5,4.333333,1.666667,0.468565,0.562133,0.581293,0.60106,0.602094,0.614783,0.468565,0.613502,-656.564005241347
12,5,4.333333,1.666667,0.468565,0.562133,0.581293,0.60106,0.439506,0.472765,0.468565,0.516877,-649.192242254948
12,5,4.333333,1.666667,0.468565,0.562133,0.581293,0.60106,0.60209,0.700655,0.468565,0.613502,-656.564328151329
12,5,4.333333,1.666667,0.468565,0.562133,0.581293,0.60106,0.588243,0.470997,0.468565,0.516877,-657.353343440692
12,5,4.333333,1.666667,0.468565,0.562133,0.581293,0.60106,0.694445,0.68455,0.468565,0.613502,-658.80234690921
12,5,4.333333,1.666667,0.468565,0.562133,0.581293,0.60106,0.694454,0.553084,0.468565,0.613502,-658.802060848745
12,5,4.333333,1.666667,0.468565,0.562133,0.581293,0.60106,0.420661,0.54448,0.468565,0.516877,-638.624231755324
12,6,4.166667,1.833333,0.468565,0.624483,0.589345,0.626026,0.587579,0.638717,0.468565,0.613502,-645.768120025352
12,6,4.166667,1.833333,0.468565,0.624483,0.589345,0.626026,0.700496,0.679825,0.468565,0.613502,-655.965342021208
12,6,4.166667,1.833333,0.468565,0.624483,0.589345,0.626026,0.700496,0.679825,0.468565,0.613502,-655.965185027763
12,6,4.166667,1.833333,0.468565,0.624483,0.589345,0.626026,0.587579,0.638717,0.468565,0.613502,-645.768323774576
12,6,4.166667,1.833333,0.468565,0.624483,0.589345,0.626026,0.64047,0.670487,0.468565,0.565189,-657.473591130221
12,6,4.166667,1.833333,0.468565,0.624483,0.589345,0.626026,0.594172,0.637447,0.468565,0.613502,-655.971132655249
12,6,4.166667,1.833333,0.468565,0.624483,0.589345,0.626026,0.394922,0.322411,0.468565,0.468565,-649.565919274407
12,6,4.166667,1.833333,0.468565,0.624483,0.589345,0.626026,0.755449,0.658136,0.468565,0.613502,-658.05732720373
12,6,4.166667,1.833333,0.468565,0.624483,0.589345,0.626026,0.64047,0.670487,0.468565,0.565189,-657.473553210612
12,6,4.166667,1.833333,0.468565,0.624483,0.589345,0.626026,0.755449,0.658136,0.468565,0.613502,-658.057102299586
12,6,4.166667,1.833333,0.468565,0.624483,0.589345,0.626026,0.594172,0.637447,0.468565,0.613502,-655.971493690205
12,6,4.166667,1.833333,0.468565,0.624483,0.589345,0.626026,0.542537,0.62068,0.468565,0.565189,-645.918422579061
12,7,4.333333,1.666667,0.468565,0.53723,0.573241,0.601197,0.53322,0.632141,0.468565,0.565189,-646.027564373852
12,7,4.333333,1.666667,0.468565,0.53723,0.573241,0.601197,0.558504,0.693534,0.468565,0.613502,-648.436889517091
12,7,4.333333,1.666667,0.468565,0.53723,0.573241,0.601197,0.505897,0.678235,0.468565,0.565189,-647.095303627835
12,7,4.333333,1.666667,0.468565,0.53723,0.573241,0.601197,0.584831,0.68961,0.468565,0.613502,-646.643204052511
12,7,4.333333,1.666667,0.468565,0.53723,0.573241,0.601197,0.592322,0.56574,0.468565,0.565189,-658.226061848146
12,7,4.333333,1.666667,0.468565,0.53723,0.573241,0.601197,0.416205,0.468119,0.468565,0.516877,-650.034462055835
12,7,4.333333,1.666667,0.468565,0.53723,0.573241,0.601197,0.432697,0.419706,0.468565,0.516877,-649.982894563343
12,7,4.333333,1.666667,0.468565,0.53723,0.573241,0.601197,0.560711,0.652195,0.468565,0.565189,-656.082332688527
12,7,4.333333,1.666667,0.468565,0.53723,0.573241,0.601197,0.6481,0.507422,0.468565,0.565189,-659.051222775435
12,7,4.333333,1.666667,0.468565,0.53723,0.573241,0.601197,0.585855,0.692573,0.468565,0.613502,-657.135722388446
12,7,4.333333,1.666667,0.468565,0.53723,0.573241,0.601197,0.549218,0.61417,0.468565,0.613502,-658.350417136553
12,7,4.333333,1.666667,0.468565,0.53723,0.573241,0.601197,0.4792,0.600923,0.468565,0.565189,-637.711417911327
12,8,4,2,0.468565,0.592857,0.581293,0.582785,0.623558,0.587975,0.468565,0.613502,-655.504926066036
12,8,4,2,0.468565,0.592857,0.581293,0.582785,0.623564,0.701779,0.468565,0.613502,-655.504568123312
12,8,4,2,0.468565,0.592857,0.581293,0.582785,0.623564,0.701779,0.468565,0.613502,-655.504069399583
12,8,4,2,0.468565,0.592857,0.581293,0.582785,0.623558,0.587975,0.468565,0.613502,-655.504589836439
12,8,4,2,0.468565,0.592857,0.581293,0.582785,0.531457,0.469614,0.468565,0.516877,-659.526896123285
12,8,4,2,0.468565,0.592857,0.581293,0.582785,0.531432,0.416954,0.468565,0.516877,-659.512976075533
12,8,4,2,0.468565,0.592857,0.581293,0.582785,0.623564,0.635827,0.468565,0.613502,-655.505165560393
12,8,4,2,0.468565,0.592857,0.581293,0.582785,0.53144,0.417244,0.468565,0.516877,-659.513534705896
12,8,4,2,0.468565,0.592857,0.581293,0.582785,0.623559,0.684415,0.468565,0.613502,-655.504436880358
12,8,4,2,0.468565,0.592857,0.581293,0.582785,0.531457,0.469614,0.468565,0.516877,-659.527187390606
12,8,4,2,0.468565,0.592857,0.581293,0.582785,0.623559,0.684415,0.468565,0.613502,-655.504886652445
12,8,4,2,0.468565,0.592857,0.581293,0.582785,0.623564,0.635827,0.468565,0.613502,-655.505094237421
12,9,4.5,1.5,0.468565,0.534563,0.573241,0.620543,0.520926,0.656381,0.468565,0.565189,-646.663522242608
12,9,4.5,1.5,0.468565,0.534563,0.573241,0.620543,0.537467,0.652776,0.468565,0.613502,-646.81422542089
12,9,4.5,1.5,0.468565,0.534563,0.573241,0.620543,0.520926,0.656381,0.468565,0.565189,-646.663415939188
12,9,4.5,1.5,0.468565,0.534563,0.573241,0.620543,0.537467,0.652776,0.468565,0.613502,-646.814708409816
12,9,4.5,1.5,0.468565,0.534563,0.573241,0.620543,0.530671,0.618338,0.468565,0.565189,-657.451765588843
12,9,4.5,1.5,0.468565,0.534563,0.573241,0.620543,0.520348,0.617319,0.468565,0.565189,-646.822856973765
12,9,4.5,1.5,0.468565,0.534563,0.573241,0.620543,0.520348,0.617319,0.468565,0.565189,-646.823580255808
12,9,4.5,1.5,0.468565,0.534563,0.573241,0.620543,0.530671,0.618338,0.468565,0.565189,-657.451792008294
12,9,4.5,1.5,0.468565,0.534563,0.573241,0.620543,0.447119,0.586401,0.468565,0.516877,-648.789894910692
12,9,4.5,1.5,0.468565,0.534563,0.573241,0.620543,0.656675,0.684725,0.468565,0.613502,-657.165623452296
12,9,4.5,1.5,0.468565,0.534563,0.573241,0.620543,0.645016,0.499359,0.468565,0.613502,-651.034697566369
12,9,4.5,1.5,0.468565,0.534563,0.573241,0.620543,0.447119,0.586401,0.468565,0.516877,-648.790674656645
12,10,4.5,1.5,0.468565,0.516917,0.573241,0.611174,0.477689,0.62814,0.468565,0.565189,-637.934107250383
12,10,4.5,1.5,0.468565,0.516917,0.573241,0.611174,0.537143,0.664416,0.468565,0.613502,-648.79413248014
12,10,4.5,1.5,0.468565,0.516917,0.573241,0.611174,0.419152,0.525461,0.468565,0.516877,-638.833758970049
12,10,4.5,1.5,0.468565,0.516917,0.573241,0.611174,0.571909,0.698879,0.468565,0.613502,-647.140994072215
12,10,4.5,1.5,0.468565,0.516917,0.573241,0.611174,0.467781,0.647015,0.468565,0.565189,-649.476094904299
12,10,4.5,1.5,0.468565,0.516917,0.573241,0.611174,0.48213,0.600243,0.468565,0.565189,-647.765784252918
12,10,4.5,1.5,0.468565,0.516917,0.573241,0.611174,0.45918,0.493449,0.468565,0.516877,-647.506689976468
12,10,4.5,1.5,0.468565,0.516917,0.573241,0.611174,0.678513,0.464689,0.468565,0.565189,-658.115550295789
12,10,4.5,1.5,0.468565,0.516917,0.573241,0.611174,0.498412,0.687822,0.468565,0.565189,-648.11118582979
12,10,4.5,1.5,0.468565,0.516917,0.573241,0.611174,0.564899,0.715379,0.468565,0.613502,-648.736435165002
12,10,4.5,1.5,0.468565,0.516917,0.573241,0.611174,0.537741,0.552569,0.468565,0.613502,-659.11797058775
12,10,4.5,1.5,0.468565,0.516917,0.573241,0.611174,0.508457,0.656031,0.468565,0.565189,-649.166318210522
12,11,4.333333,1.666667,0.468565,0.532672,0.573241,0.615809,0.420662,0.567487,0.468565,0.516877,-638.767497663406
12,11,4.333333,1.666667,0.468565,0.532672,0.573241,0.615809,0.656674,0.709253,0.468565,0.613502,-657.064232967047
12,11,4.333333,1.666667,0.468565,0.532672,0.573241,0.615809,0.492154,0.614272,0.468565,0.565189,-647.883739966348
12,11,4.333333,1.666667,0.468565,0.532672,0.573241,0.615809,0.556332,0.718757,0.468565,0.613502,-646.388417926683
12,11,4.333333,1.666667,0.468565,0.532672,0.573241,0.615809,0.495732,0.551994,0.468565,0.565189,-648.513752722303
12,11,4.333333,1.666667,0.468565,0.532672,0.573241,0.615809,0.530674,0.613777,0.468565,0.565189,-656.754077081056
12,11,4.333333,1.666667,0.468565,0.532672,0.573241,0.615809,0.495732,0.574127,0.468565,0.565189,-648.635370515597
12,11,4.333333,1.666667,0.468565,0.532672,0.573241,0.615809,0.496575,0.500388,0.468565,0.516877,-656.621892898509
12,11,4.333333,1.666667,0.468565,0.532672,0.573241,0.615809,0.530672,0.637474,0.468565,0.565189,-657.090356104376
12,11,4.333333,1.666667,0.468565,0.532672,0.573241,0.615809,0.556334,0.700296,0.468565,0.613502,-646.44411294556
12,11,4.333333,1.666667,0.468565,0.532672,0.573241,0.615809,0.668357,0.532576,0.468565,0.613502,-660.153135926588
12,11,4.333333,1.666667,0.468565,0.532672,0.573241,0.615809,0.492162,0.669312,0.468565,0.565189,-648.132621406531
12,12,4.333333,1.666667,0.468565,0.489498,0.565189,0.549294,0.48504,0.55141,0.468565,0.565189,-647.898353964358
12,12,4.333333,1.666667,0.468565,0.489498,0.565189,0.549294,0.485039,0.578436,0.468565,0.565189,-647.830493856641
12,12,4.333333,1.666667,0.468565,0.489498,0.565189,0.549294,0.48504,0.55141,0.468565,0.565189,-647.89838773707
12,12,4.333333,1.666667,0.468565,0.489498,0.565189,0.549294,0.485039,0.578436,0.468565,0.565189,-647.830722622231
12,12,4.333333,1.666667,0.468565,0.489498,0.565189,0.549294,0.49841,0.466885,0.468565,0.565189,-659.037360373763
12,12,4.333333,1.666667,0.468565,0.489498,0.565189,0.549294,0.498414,0.484475,0.468565,0.565189,-658.983581928143
12,12,4.333333,1.666667,0.468565,0.489498,0.565189,0.549294,0.48504,0.574367,0.468565,0.565189,-647.933801325619
12,12,4.333333,1.666667,0.468565,0.489498,0.565189,0.549294,0.48504,0.574367,0.468565,0.565189,-647.934067752787
12,12,4.333333,1.666667,0.468565,0.489498,0.565189,0.549294,0.498414,0.484475,0.468565,0.565189,-658.983701546245
12,12,4.333333,1.666667,0.468565,0.489498,0.565189,0.549294,0.485043,0.653632,0.468565,0.565189,-648.130078725057
12,12,4.333333,1.666667,0.468565,0.489498,0.565189,0.549294,0.498413,0.439995,0.468565,0.565189,-659.060780623288
12,12,4.333333,1.666667,0.468565,0.489498,0.565189,0.549294,0.485043,0.653632,0.468565,0.565189,-648.13054903536
12,13,4.666667,1.333333,0.468565,0.494574,0.565189,0.625142,0.484466,0.67191,0.468565,0.565189,-637.962554115201
12,13,4.666667,1.333333,0.468565,0.494574,0.565189,0.625142,0.511608,0.6541,0.468565,0.565189,-646.890811638443
12,13,4.666667,1.333333,0.468565,0.494574,0.565189,0.625142,0.484466,0.67191,0.468565,0.565189,-637.96238618162
12,13,4.666667,1.333333,0.468565,0.494574,0.565189,0.625142,0.511608,0.6541,0.468565,0.565189,-646.891295379736
12,13,4.666667,1.333333,0.468565,0.494574,0.565189,0.625142,0.431201,0.522361,0.468565,0.565189,-642.52119875991
12,13,4.666667,1.333333,0.468565,0.494574,0.565189,0.625142,0.52236,0.588214,0.468565,0.565189,-657.852298410967
12,13,4.666667,1.333333,0.468565,0.494574,0.565189,0.625142,0.499676,0.597405,0.468565,0.565189,-649.629170632372
12,13,4.666667,1.333333,0.468565,0.494574,0.565189,0.625142,0.499676,0.597405,0.468565,0.565189,-649.62952591647
12,13,4.666667,1.333333,0.468565,0.494574,0.565189,0.625142,0.52236,0.588214,0.468565,0.565189,-657.85240225955
12,13,4.666667,1.333333,0.468565,0.494574,0.565189,0.625142,0.468401,0.640408,0.468565,0.565189,-648.551360227046
12,13,4.666667,1.333333,0.468565,0.494574,0.565189,0.625142,0.530669,0.675276,0.468565,0.565189,-646.389717845899
12,13,4.666667,1.333333,0.468565,0.494574,0.565189,0.625142,0.468401,0.640408,0.468565,0.565189,-648.551364168211
12,14,4.333333,1.666667,0.468565,0.572115,0.581293,0.57776,0.565967,0.622848,0.468565,0.613502,-645.996367269046
12,14,4.333333,1.666667,0.468565,0.572115,0.581293,0.57776,0.565975,0.679093,0.468565,0.613502,-646.00724157875
12,14,4.333333,1.666667,0.468565,0.572115,0.581293,0.57776,0.468274,0.471307,0.468565,0.516877,-647.167763412102
12,14,4.333333,1.666667,0.468565,0.572115,0.581293,0.57776,0.682101,0.490133,0.468565,0.613502,-658.086049240351
12,14,4.333333,1.666667,0.468565,0.572115,0.581293,0.57776,0.565966,0.688681,0.468565,0.613502,-646.000862746197
12,14,4.333333,1.666667,0.468565,0.572115,0.581293,0.57776,0.565971,0.627544,0.468565,0.613502,-645.993698630387
12,14,4.333333,1.666667,0.468565,0.572115,0.581293,0.57776,0.468273,0.481364,0.468565,0.516877,-647.17079175365
12,14,4.333333,1.666667,0.468565,0.572115,0.581293,0.57776,0.682108,0.545063,0.468565,0.613502,-658.079327351812
12,14,4.333333,1.666667,0.468565,0.572115,0.581293,0.57776,0.468277,0.545359,0.468565,0.516877,-647.374324157732
12,14,4.333333,1.666667,0.468565,0.572115,0.581293,0.57776,0.682095,0.671527,0.468565,0.613502,-657.907529247888
12,14,4.333333,1.666667,0.468565,0.572115,0.581293,0.57776,0.6821,0.582307,0.468565,0.613502,-657.909955061069
12,14,4.333333,1.666667,0.468565,0.572115,0.581293,0.57776,0.468268,0.52789,0.468565,0.516877,-647.385864373794
12,15,4.333333,1.666667,0.468565,0.576118,0.581293,0.63241,0.56477,0.67486,0.468565,0.613502,-656.433952671016
12,15,4.333333,1.666667,0.468565,0.576118,0.581293,0.63241,0.537741,0.713995,0.468565,0.613502,-636.395746308231
12,15,4.333333,1.666667,0.468565,0.576118,0.581293,0.63241,0.467969,0.5802,0.468565,0.516877,-647.593444209116
12,15,4.333333,1.666667,0.468565,0.576118,0.581293,0.63241,0.594974,0.616652,0.468565,0.613502,-647.998839193627
12,15,4.333333,1.666667,0.468565,0.576118,0.581293,0.63241,0.656674,0.69474,0.468565,0.613502,-656.268435357051
12,15,4.333333,1.666667,0.468565,0.576118,0.581293,0.63241,0.467961,0.580142,0.468565,0.516877,-647.593057929672
12,15,4.333333,1.666667,0.468565,0.576118,0.581293,0.63241,0.594981,0.652346,0.468565,0.613502,-647.998384009626
12,15,4.333333,1.666667,0.468565,0.576118,0.581293,0.63241,0.56477,0.67486,0.468565,0.613502,-656.43332260255
12,15,4.333333,1.666667,0.468565,0.576118,0.581293,0.63241,0.467969,0.5802,0.468565,0.516877,-647.861916798763
12,15,4.333333,1.666667,0.468565,0.576118,0.581293,0.63241,0.656674,0.69474,0.468565,0.613502,-656.465813889677
12,15,4.333333,1.666667,0.468565,0.576118,0.581293,0.63241,0.870974,0.546038,0.468565,0.613502,-660.696826215403
12,15,4.333333,1.666667,0.468565,0.576118,0.581293,0.63241,0.467961,0.580142,0.468565,0.516877,-647.862870946737
12,16,4.5,1.5,0.468565,0.536854,0.573241,0.591484,0.489556,0.633483,0.468565,0.565189,-647.484495267404
12,16,4.5,1.5,0.468565,0.536854,0.573241,0.591484,0.54248,0.682058,0.468565,0.613502,-637.389580720781
12,16,4.5,1.5,0.468565,0.536854,0.573241,0.591484,0.540109,0.632533,0.468565,0.565189,-646.237861092433
12,16,4.5,1.5,0.468565,0.536854,0.573241,0.591484,0.529348,0.530125,0.468565,0.565189,-648.186100466654
12,16,4.5,1.5,0.468565,0.536854,0.573241,0.591484,0.528363,0.621015,0.468565,0.613502,-648.571856606118
12,16,4.5,1.5,0.468565,0.536854,0.573241,0.591484,0.529348,0.572639,0.468565,0.565189,-648.186427129373
12,16,4.5,1.5,0.468565,0.536854,0.573241,0.591484,0.540111,0.587311,0.468565,0.565189,-646.237829089619
12,16,4.5,1.5,0.468565,0.536854,0.573241,0.591484,0.489557,0.588672,0.468565,0.565189,-647.484839032169
12,16,4.5,1.5,0.468565,0.536854,0.573241,0.591484,0.470991,0.494316,0.468565,0.516877,-649.305877025202
12,16,4.5,1.5,0.468565,0.536854,0.573241,0.591484,0.678487,0.657868,0.468565,0.613502,-658.950678135552
12,16,4.5,1.5,0.468565,0.536854,0.573241,0.591484,0.678496,0.544522,0.468565,0.613502,-658.950480851516
12,16,4.5,1.5,0.468565,0.536854,0.573241,0.591484,0.425403,0.553271,0.468565,0.516877,-639.244451359615
12,17,4.333333,1.666667,0.468565,0.599714,0.589345,0.630481,0.57268,0.718293,0.468565,0.613502,-646.36952945634
12,17,4.333333,1.666667,0.468565,0.599714,0.589345,0.630481,0.572682,0.727648,0.468565,0.613502,-646.369156193678
12,17,4.333333,1.666667,0.468565,0.599714,0.589345,0.630481,0.694658,0.585706,0.468565,0.565189,-654.832769325069
12,17,4.333333,1.666667,0.468565,0.599714,0.589345,0.630481,0.567274,0.650949,0.468565,0.613502,-647.850680496446
12,17,4.333333,1.666667,0.468565,0.599714,0.589345,0.630481,0.567278,0.718237,0.468565,0.613502,-647.85095569346
12,17,4.333333,1.666667,0.468565,0.599714,0.589345,0.630481,0.513306,0.615357,0.468565,0.565189,-647.797063072852
12,17,4.333333,1.666667,0.468565,0.599714,0.589345,0.630481,0.710306,0.618978,0.468565,0.613502,-656.42232046938
12,17,4.333333,1.666667,0.468565,0.599714,0.589345,0.630481,0.513318,0.585811,0.468565,0.565189,-647.797247721062
12,17,4.333333,1.666667,0.468565,0.599714,0.589345,0.630481,0.703198,0.655289,0.468565,0.613502,-658.421367391369
12,17,4.333333,1.666667,0.468565,0.599714,0.589345,0.630481,0.710285,0.710159,0.468565,0.613502,-656.422543774142
